,total_claims,total_30day_fills,total_days_supply,total_drug_cost,event_total
51457,,,,,
51458,,,,,
51459,,,,,
51460,,,,,
51461,,,,,
51462,,,,,
51463,,,,,
51464,,,,,
51465,,,,,
51466,,,,,
51467,,,,,
51468,,,,,
51469,,,,,
51470,,,,,
51471,,,,,
51472,,,,,
51473,,,,,
51474,,,,,
51475,,,,,
51476,,,,,
51477,,,,,
51478,,,,,
51479,,,,,
51480,,,,,
51481,,,,,
51482,,,,,
51483,,,,,
51484,,,,,
51485,,,,,
51486,,,,,
51487,,,,141976.86,
51488,,,,,
51489,,,,538761.6,
51490,,,,,
51491,,,,,
51492,,,,,
51493,,,,,
51494,,,,,
51495,,,,,
51496,,,,,
51497,,,,,
51498,,,,,
51499,,,,,
51500,,,,,
51501,,,,,
51502,,,,,
51503,,,,,
51504,,,,,
51505,,,,,
51506,,,,,
51507,,,,,
51508,,,,,
51509,,,,,
51510,,,,,
51511,,,,,
51512,,,,,
51513,,,,,
51514,,,,,
51515,,,,,
51516,,,,,
51517,,,,,
51518,,,,,
51519,,,,,
51520,,,,,
51521,,,,,
51522,,,,,
51523,,,,,
51524,,,,,
51525,,,,,
51526,,,,,
51527,,,,,
51528,,,,,
51529,,,,,
51530,,,,,
51531,,,,,
51532,,,,,
51533,,,,,
51534,,,,,
51535,,,,,
51536,,,,,
51537,,,,,
51538,,,,,
51539,,,,,
51540,,,,,
51541,,,,,
51542,,,,,
51543,,,,,
51544,,,,,
51545,,,,,
51546,,,,,
51547,,,,,
51548,,,,,
51549,,,,,
51550,,,,,
51551,,,,,
51552,,,,,
51553,,,,,
51554,,,,,
51555,,,,,
51556,,,,,
51557,,,,,
51558,,,,,
51559,,,,,
51560,,,,,
51561,,,,,
51562,,,,,
51563,,,,,
51564,,,,,
51565,,,,,
51566,,,,,
51567,,,,,
51568,,,,,
51569,,,,,
51570,,,,,
51571,,,,,
51572,,,,,
51573,,,,,
51574,,,,,
51575,,,,,
51576,,,,,
51577,,,,,
51578,,,,,
51579,,,,,
51580,,,,,
51581,,,,,
51582,,,,,
51583,,,,,
51584,,,,,
51585,,,,,
51586,,,,,
51587,,,,,
51588,,,,,
51589,,,,,
51590,,,,,
51591,,,,,
51592,,,,,
51593,,,,,
51594,,,,,
51595,,,,,
51596,,,,,
51597,,,,,
51598,,,,,
51599,,,,,
51600,,,,,
51601,,,,,
51602,,,,,
51603,,,,,
51604,,,,,
51605,,,,,
51606,,,,,
51607,,,,,
51608,,,,,
51609,,,,,
51610,,,,,
51611,,,,,
51612,,,,,
51613,,,,,
51614,,,,,
51615,,,,,
51616,,,,,
51617,,,,,
51618,,,,,
51619,,,,,
51620,,,,,
51621,,,,,
51622,,,,,
51623,,,,,
51624,,,,,
51625,,,,,
51626,,,,,
51627,,,,,
51628,,,,,
51629,,,,,
51630,,,,,
51631,,,,,
51632,,,,,
51633,,,,,
51634,,,,,
51635,,,,,
51636,,,,,
51637,,,,,
51638,,,,,
51639,,,,,
51640,,,,,
51641,,,,,
51642,,,,,
51643,,,,,
51644,,,,,
51645,,,,,
51646,,,,,
51647,,,,,
51648,,,,,
51649,,,,,
51650,,,,,
51651,,,,,
51652,,,,,
51653,,,,,
51654,,,,,
51655,,,,,
51656,,,,,
51657,,,,,
51658,,,,,
51659,,,,,
51660,,,,,
51661,,,,,
51662,,,,,
51663,,,,,
51664,,,,,
51665,,,,,
51666,,,,,
51667,,,,,
51668,,,,,
51669,,,,,
51670,,,,,
51671,,,,,
51672,,,,,
51673,,,,,
51674,,,,,
51675,,,,,
51676,,,,,
51677,,,,,
51678,,,,,
51679,,,,,
51680,,,,,
51681,,,,,
51682,,,,,
51683,,,,,
51684,,,,,
51685,,,,,
51686,,,,,
51687,,,,,
51688,,,,,
51689,,,,140514.69,
51690,,,,140514.69,
51691,,,,140514.69,
51692,,,,140514.69,
51693,,,,140514.69,
51694,,,,,
51695,,,,,
51696,,,,,
51697,,,,,
51698,,,,,
51699,,,,36038.28,
51700,,,,36038.28,
51701,,,,36038.28,
51702,,,,36038.28,
51703,,,,36038.28,
51704,,,,36038.28,
51705,,,,36038.28,
51706,,,,36038.28,
51707,,,,36038.28,
51708,,,,36038.28,
51709,,,,36038.28,
51710,,,,36038.28,
51711,,,,36038.28,
51712,,,,36038.28,
51713,,,,36038.28,
51714,,,,36038.28,
51715,,,,36038.28,
51716,,,,36038.28,
51717,,,,36038.28,
51718,,,,36038.28,
51719,,,,36038.28,
51720,,,,36038.28,
51721,,,,36038.28,
51722,,,,36038.28,
51723,,,,,
51724,,,,,
51725,,,,,
51726,,,,,
51727,,,,,
51728,,,,,
51729,,,,,
51730,,,,,
51731,,,,,
51732,,,,,
51733,,,,,
51734,,,,,
51735,,,,,
51736,,,,,
51737,,,,,
51738,,,,,
51739,,,,,
51740,,,,,
51741,,,,,
51742,,,,,
51743,,,,,
51744,,,,,
51745,,,,,
51746,,,,,
51747,,,,,
51748,,,,,
51749,,,,,
51750,,,,,
51751,,,,,
51752,,,,,
51753,,,,,
51754,,,,,
51755,,,,,
51756,,,,,
51757,,,,,
51758,,,,,
51759,,,,,
51760,,,,79182.97,
51761,,,,170840.32,
51762,,,,170840.32,
51763,,,,28859.47,
51764,,,,72458.17,
51765,,,,117926.6,
51766,,,,,
51767,,,,,
51768,,,,,
51769,,,,,
51770,,,,,
51771,,,,,
51772,,,,,
51773,,,,,
51774,,,,,
51775,,,,,
51776,,,,,
51777,,63.9,1916.0,,
51778,,63.9,1916.0,,
51779,,63.9,1916.0,,
51780,,63.9,1916.0,,
51781,,63.9,1916.0,,
51782,,63.9,1916.0,,
51783,,63.9,1916.0,,
51784,,63.9,1916.0,,
51785,,63.9,1916.0,,
51786,,63.9,1916.0,,
51787,,63.9,1916.0,,
51788,,63.9,1916.0,,
51789,,63.9,1916.0,,
51790,,63.9,1916.0,,
51791,,63.9,1916.0,,
51792,,63.9,1916.0,,
51793,,63.9,1916.0,,
51794,,63.9,1916.0,,
51795,,63.9,1916.0,,
51796,,63.9,1916.0,,
51797,,63.9,1916.0,,
51798,,63.9,1916.0,,
51799,,63.9,1916.0,,
51800,,63.9,1916.0,,
51801,,63.9,1916.0,,
51802,,63.9,1916.0,,
51803,,63.9,1916.0,,
51804,,63.9,1916.0,,
51805,,63.9,1916.0,,
51806,,63.9,1916.0,,
51807,,63.9,1916.0,,
51808,,63.9,1916.0,,
51809,,63.9,1916.0,,
51810,,63.9,1916.0,,
51811,,63.9,1916.0,,
51812,,63.9,1916.0,,
51813,,63.9,1916.0,,
51814,,63.9,1916.0,,
51815,,63.9,1916.0,,
51816,,63.9,1916.0,,
51817,,63.9,1916.0,,
51818,,63.9,1916.0,,
51819,,63.9,1916.0,,
51820,,63.9,1916.0,,
51821,,63.9,1916.0,,
51822,,63.9,1916.0,,
51823,,63.9,1916.0,,
51824,,63.9,1916.0,,
51825,,63.9,1916.0,,
51826,,63.9,1916.0,,
51827,,63.9,1916.0,,
51828,,63.9,1916.0,,
51829,,63.9,1916.0,,
51830,,63.9,1916.0,,
51831,,63.9,1916.0,,
51832,,63.9,1916.0,,
51833,,63.9,1916.0,,
51834,,63.9,1916.0,,
51835,,63.9,1916.0,,
51836,,63.9,1916.0,,
51837,,63.9,1916.0,,
51838,,63.9,1916.0,,
51839,,63.9,1916.0,,
51840,,63.9,1916.0,,
51841,,63.9,1916.0,,
51842,,63.9,1916.0,,
51843,,63.9,1916.0,,
51844,,63.9,1916.0,,
51845,,63.9,1916.0,,
51846,,63.9,1916.0,,
51847,,63.9,1916.0,,
51848,,63.9,1916.0,,
51849,,63.9,1916.0,,
51850,,63.9,1916.0,,
51851,,63.9,1916.0,,
51852,,63.9,1916.0,,
51853,,63.9,1916.0,,
51854,,63.9,1916.0,,
51855,,63.9,1916.0,,
51856,,63.9,1916.0,,
51857,,63.9,1916.0,,
51858,,63.9,1916.0,,
51859,,63.9,1916.0,,
51860,,63.9,1916.0,,
51861,,63.9,1916.0,,
51862,,63.9,1916.0,,
51863,,63.9,1916.0,,
51864,,63.9,1916.0,,
51865,,63.9,1916.0,,
51866,,63.9,1916.0,,
51867,,63.9,1916.0,,
51868,,63.9,1916.0,,
51869,,63.9,1916.0,,
51870,,63.9,1916.0,,
51871,,63.9,1916.0,,
51872,,63.9,1916.0,,
51873,,63.9,1916.0,,
51874,,63.9,1916.0,,
51875,,63.9,1916.0,,
51876,,63.9,1916.0,,
51877,,63.9,1916.0,,
51878,,63.9,1916.0,,
51879,,63.9,1916.0,,
51880,,63.9,1916.0,,
51881,,63.9,1916.0,,
51882,,63.9,1916.0,,
51883,,63.9,1916.0,,
51884,,63.9,1916.0,,
51885,,63.9,1916.0,,
51886,,63.9,1916.0,,
51887,,63.9,1916.0,,
51888,,63.9,1916.0,,
51889,,63.9,1916.0,,
51890,,63.9,1916.0,,
51891,,63.9,1916.0,,
51892,,63.9,1916.0,,
51893,,63.9,1916.0,,
51894,,63.9,1916.0,,
51895,,63.9,1916.0,,
51896,,63.9,1916.0,,
51897,,63.9,1916.0,,
51898,,63.9,1916.0,,
51899,,63.9,1916.0,,
51900,,63.9,1916.0,,
51901,,63.9,1916.0,,
51902,,63.9,1916.0,,
51903,,63.9,1916.0,,
51904,,63.9,1916.0,,
51905,,63.9,1916.0,,
51906,,63.9,1916.0,,
51907,,63.9,1916.0,,
51908,,63.9,1916.0,,
51909,,63.9,1916.0,,
51910,,63.9,1916.0,,
51911,,63.9,1916.0,,
51912,,63.9,1916.0,,
51913,,63.9,1916.0,,
51914,,63.9,1916.0,,
51915,,63.9,1916.0,,
51916,,63.9,1916.0,,
51917,,63.9,1916.0,,
51918,,63.9,1916.0,,
51919,,63.9,1916.0,,
51920,,63.9,1916.0,,
51921,,63.9,1916.0,,
51922,,63.9,1916.0,,
51923,,63.9,1916.0,,
51924,,63.9,1916.0,,
51925,,63.9,1916.0,,
51926,,63.9,1916.0,,
51927,,63.9,1916.0,,
51928,,63.9,1916.0,,
51929,,63.9,1916.0,,
51930,,63.9,1916.0,,
51931,,63.9,1916.0,,
51932,,63.9,1916.0,,
51933,,63.9,1916.0,,
51934,,63.9,1916.0,,
51935,,63.9,1916.0,,
51936,,63.9,1916.0,,
51937,,63.9,1916.0,,
51938,,63.9,1916.0,,
51939,,,,41958.41,
51940,,,,41958.41,
51941,,,,41958.41,
51942,,,,41958.41,
51943,,,,41958.41,
51944,,,,41958.41,
51945,,,,41958.41,
51946,,,,41958.41,
51947,,,,41958.41,
51948,,,,41958.41,
51949,,,,41958.41,
51950,,,,41958.41,
51951,,,,41958.41,
51952,,,,41958.41,
51953,,,,41958.41,
51954,,,,41958.41,
51955,,,,41958.41,
51956,,,,41958.41,
51957,,,,41958.41,
51958,,,,41958.41,
51959,,,,41958.41,
51960,,,,41958.41,
51961,,,,41958.41,
51962,,,,41958.41,
51963,,,,41958.41,
51964,,,,41958.41,
51965,,,,41958.41,
51966,,,,41958.41,
51967,,,,41958.41,
51968,,,,41958.41,
51969,,,,41958.41,
51970,,,,41958.41,
51971,,,,41958.41,
51972,,,,,
51973,,,,,
51974,,,,,
51975,,,,,
51976,,,,,
51977,,,,,
51978,,,,,
51979,,,,,
51980,,,,,
51981,,,,,
51982,,,,,
51983,,,,,
51984,,,,,
51985,,,,,
51986,,,,,
51987,,,,,
51988,,,,,
51989,,,,,
51990,,,,,
51991,,,,,
51992,,,,,
51993,,,,,
51994,,,,,
51995,,,,,
51996,,,,,
51997,,,,,
51998,,,,,
51999,,,,,
52000,,,,,
52001,,,,,
52002,,,,,
52003,,,,,
52004,,,,,
52005,,,,,
52006,,,,,
52007,,,,,
52008,,,,,
52009,,,,,
52010,,,,,
52011,,,,,
52012,,,,,
52013,,,,,
52014,,,,,
52015,,,,,
52016,,,,,
52017,,,,,
52018,,,,,
52019,,,,,
52020,,,,,
52021,,,,,
52022,,,,,
52023,,,,,
52024,,,,,
52025,,,,,
52026,,,,,
52027,,,,,
52028,,,,,
52029,,,,,
52030,,,,,
52031,,,,,
52032,,,,,
52033,,,,,
52034,,,,,
52035,,,,,
52036,,,,,
52037,,,,,
52038,,,,,
52039,,,,,
52040,,,,,
52041,,,,,
52042,,,,,
52043,,,,,
52044,,,,,
52045,,,,,
52046,,,,,
52047,,,,,
52048,,,,,
52049,,,,,
52050,,,,,
52051,,,,,
52052,,,,,
52053,,,,,
52054,,,,,
52055,,,,,
52056,,,,,
52057,,,,,
52058,,,,,
52059,,,,,
52060,,,,,
52061,,,,,
52062,,,,,
52063,,,,,
52064,,,,,
52065,,,,,
52066,,,,,
52067,,,,,
52068,,,,,
52069,,,,,
52070,,,,,
52071,,,,,
52072,,,,,
52073,,,,,
52074,,,,,
52075,,,,,
52076,,,,,
52077,,,,,
52078,,,,,
52079,,,,,
52080,,,,,
52081,,,,,
52082,,,,,
52083,,,,,
52084,,,,,
52085,,,,,
52086,,,,,
52087,,,,,
52088,,,,,
52089,,,,,
52090,,,,,
52091,,,,,
52092,,,,,
52093,,,,,
52094,,,,,
52095,,,,,
52096,,,,,
52097,,,,,
52098,,,,,
52099,,,,,
52100,,,,,
52101,,,,,
52102,,,,,
52103,,,,,
52104,,,,,
52105,,,,,
52106,,,,,
52107,,,,,
52108,,,,,
52109,,,,,
52110,,,,,
52111,,,,,
52112,,,,,
52113,,,,,
52114,,,,,
52115,,,,,
52116,,,,,
52117,,,,,
52118,,,,,
52119,,,,,
52120,,,,,
52121,,,,,
52122,,,,,
52123,,,,,
52124,,,,,
52125,,,,,
52126,,,,,
52127,,,,,
52128,,,,,
52129,,,,,
52130,,,,,
52131,,,,,
52132,,,,,
52133,,,,,
52134,,,,,
52135,,,,,
52136,,,,,
52137,,,,,
52138,,,,,
52139,,,,,
52140,,,,,
52141,,,,,
52142,,,,,
52143,,,,,
52144,,,,,
52145,,,,,
52146,,,,,
52147,,,,,
52148,,,,,
52149,,,,,
52150,,,,,
52151,,,,,
52152,,,,,
52153,,,,,
52154,,,,,
52155,,,,,
52156,,,,,
52157,,,,,
52158,,,,,
52159,,,,,
52160,,,,,
52161,,,,,
52162,,,,,
52163,,,,,
52164,,,,,
52165,,,,,
52166,,,,,
52167,,,,,
52168,,,,,
52169,,,,,
52170,,,,,
52171,,,,,
52172,,,,,
52173,,,,,
52174,,,,,
52175,,,,,
52176,,,,,
52177,,,,,
52178,,,,,
52179,,,,,
52180,,,,,
52181,,,,,
52182,,,,,
52183,,,,,
52184,,,,,
52185,,,,,
52186,,,,,
52187,,,,,
52188,,,,,
52189,,,,,
52190,,,,,
52191,,,,,
52192,,,,,
52193,,,,,
52194,,,,,
52195,,,,,
52196,,,,,
52197,,,,,
52198,,,,,
52199,,,,,
52200,,,,,
52201,,,,,
52202,,,,,
52203,,,,,
52204,,,,,
52205,,,,,
52206,,,,,
52207,,,,,
52208,,,,,
52209,,,,,
52210,,,,,
52211,,,,,
52212,,,,,
52213,,,,,
52214,,,,,
52215,,,,,
52216,,,,,
52217,,,,,
52218,,,,,
52219,,,,,
52220,,,,,
52221,,,,,
52222,,,,,
52223,,,,,
52224,,,,,
52225,,,,,
52226,,,,,
52227,,,,,
52228,,,,,
52229,,,,,
52230,,,,,
52231,,,,,
52232,,,,,
52233,,,,,
52234,,,,,
52235,,,,,
52236,,,,,
52237,,,,,
52238,,,,,
52239,,,,,
52240,,,,,
52241,,,,,
52242,,,,,
52243,,,,,
52244,,,,,
52245,,,,,
52246,,,,,
52247,,,,,
52248,,,,,
52249,,,,,
52250,,,,,
52251,,,,,
52252,,,,,
52253,,,,,
52254,,,,,
52255,,,,,
52256,,,,,
52257,,,,,
52258,,,,,
52259,,,,,
52260,,,,,
52261,,,,,
52262,,,,,
52263,,,,,
52264,,,,,
52265,,,,,
52266,,,,,
52267,,,,,
52268,,,,,
52269,,,,,
52270,,,,,
52271,,,,,
52272,,,,,
52273,,,,,
52274,,,,,
52275,,,,,
52276,,,,,
52277,,,,,
52278,,,,,
52279,,,,,
52280,,,,,
52281,,,,,
52282,,,,,
52283,,,,,
52284,,,,,
52285,,,,,
52286,,,,,
52287,,,,,
52288,,,,,
52289,,,,,
52290,,,,,
52291,,,,,
52292,,,,,
52293,,,,,
52294,,,,,
52295,,,,,
52296,,,,,
52297,,,,,
52298,,,,,
52299,,,,,
52300,,,,,
52301,,,,,
52302,,,,,
52303,,,,,
52304,,,,,
52305,,,,456432.84,
52306,,62.0,1845.0,,
52307,56.0,64.0,,,
52308,,,,283002.29,
52309,,,,283002.29,
52310,,,,283002.29,
52311,,,,283002.29,
52312,,,,283002.29,
52313,,,,283002.29,
52314,,,,283002.29,
52315,,,,283002.29,
52316,,,,283002.29,
52317,,,,283002.29,
52318,,,,283002.29,
52319,,,,283002.29,
52320,,,,283002.29,
52321,,,,283002.29,
52322,,,,283002.29,
52323,,,,283002.29,
52324,,,,283002.29,
52325,,,,283002.29,
52326,,,,283002.29,
52327,,,,283002.29,
52328,,,,283002.29,
52329,,,,283002.29,
52330,,,,283002.29,
52331,,,,283002.29,
52332,,,,283002.29,
52333,,,,283002.29,
52334,,,,283002.29,
52335,,,,283002.29,
52336,,,,283002.29,
52337,,,,283002.29,
52338,,,,283002.29,
52339,,,,283002.29,
52340,,,,283002.29,
52341,,,,283002.29,
52342,,,,283002.29,
52343,,,,283002.29,
52344,,,,283002.29,
52345,,,,283002.29,
52346,,,,283002.29,
52347,,,,283002.29,
52348,,,,283002.29,
52349,,,,283002.29,
52350,,,,283002.29,
52351,,,,283002.29,
52352,,,,283002.29,
52353,,,,283002.29,
52354,,,,283002.29,
52355,,,,283002.29,
52356,,,,283002.29,
52357,,,,283002.29,
52358,,,,283002.29,
52359,,,,283002.29,
52360,,,,283002.29,
52361,,,,283002.29,
52362,,,,283002.29,
52363,,,,283002.29,
52364,,,,283002.29,
52365,,,,283002.29,
52366,,,,283002.29,
52367,,,,283002.29,
52368,,,,283002.29,
52369,,,,283002.29,
52370,,,,283002.29,
52371,,,,283002.29,
52372,,,,283002.29,
52373,,,,283002.29,
52374,,,,283002.29,
52375,,,,283002.29,
52376,,,,283002.29,
52377,,,,283002.29,
52378,,,,283002.29,
52379,,,,283002.29,
52380,,,,283002.29,
52381,,,,283002.29,
52382,,,,283002.29,
52383,,,,283002.29,
52384,,,,283002.29,
52385,,,,283002.29,
52386,,,,283002.29,
52387,,,,283002.29,
52388,,,,283002.29,
52389,,,,283002.29,
52390,,,,283002.29,
52391,,,,283002.29,
52392,,,,283002.29,
52393,,,,283002.29,
52394,,,,283002.29,
52395,,,,283002.29,
52396,,,,283002.29,
52397,,,,283002.29,
52398,,,,283002.29,
52399,,,,283002.29,
52400,,,,283002.29,
52401,,,,,
52402,,,,,
52403,,,,260305.2,
52404,,,,260305.2,
52405,,,,260305.2,
52406,,,,,
52407,,,,,
52408,,,,,
52409,,,,,
52410,,,,,
52411,,,,,
52412,,,,,
52413,,,,,
52414,,,,,
52415,,,,,
52416,,,,,
52417,,,,,
52418,,,,,
52419,,,,,
52420,,,,,
52421,,,,,
52422,,,,,
52423,,,,,
52424,,,,,
52425,,,,,
52426,,,,,
52427,,,,,
52428,,,,,
52429,,,,,
52430,,,,,
52431,,,,,
52432,,,,,
52433,,,,,
52434,,,,,
52435,,,,,
52436,,,,,
52437,,,,,
52438,,,,,
52439,,,,,
52440,,,,,
52441,,,,,
52442,,,,,
52443,,,,,
52444,,,,,
52445,,,,,
52446,,,,,
52447,,,,,
52448,,,,,
52449,,,,,
52450,,,,,
52451,,,,,
52452,,,,,
52453,,,,,
52454,,,,,
52455,,,,,
52456,,,,,
52457,,,,,
52458,,,,,
52459,,,,,
52460,,,,,
52461,,,,,
52462,,,,,
52463,,,,,
52464,,,,,
52465,,,,,
52466,,,,,
52467,,,,,
52468,,,,,
52469,,,,,
52470,,,,,
52471,,,,,
52472,,,,,
52473,,,,,
52474,,,,,
52475,,,,,
52476,,,,,
52477,,,,,
52478,,,,,
52479,,,,,
52480,,,,,
52481,,,,,
52482,,,,,
52483,,,,,
52484,,,,,
52485,,,,,
52486,,,,,
52487,,,,,
52488,,,,,
52489,,,,,
52490,,,,,
52491,,,,,
52492,,,,,
52493,,,,,
52494,,,,,
52495,,,,,
52496,,,,,
52497,,,,,
52498,,,,,
52499,,,,,
52500,,,,,
52501,,,,,
52502,,,,,
52503,,,,,
52504,,,,,
52505,,,,,
52506,,,,,
52507,,,,,
52508,,,,,
52509,,,,,
52510,,,,,
52511,,,,,
52512,,,,,
52513,,,,,
52514,,,,,
52515,,,,,
52516,,,,,
52517,,,,,
52518,,,,,
52519,,,,,
52520,,,,,
52521,,,,,
52522,,,,,
52523,,,,,
52524,,,,,
52525,,,,,
52526,,,,,
52527,,,,,
52528,,,,,
52529,,,,,
52530,,,,,
52531,,,,,
52532,,,,,
52533,,,,,
52534,,,,,
52535,,,,,
52536,,,,,
52537,,,,,
52538,,,,,
52539,,,,,
52540,,,,,
52541,,,,,
52542,,,,,
52543,,,,,
52544,,,,,
52545,,,,,
52546,,,,,
52547,,,,,
52548,,,,,
52549,,,,,
52550,,,,,
52551,,,,,
52552,,,,,
52553,,,,,
52554,,,,,
52555,,,,,
52556,,,,,
52557,,,,,
52558,,,,,
52559,,,,,
52560,,,,,
52561,,,,,
52562,,,,,
52563,,,,,
52564,,,,,
52565,,,,,
52566,,,,,
52567,,,,,
52568,,,,,
52569,,,,,
52570,,,,,
52571,,,,,
52572,,,,,
52573,,,,,
52574,,,,,
52575,,,,,
52576,,,,,
52577,,,,,
52578,,,,,
52579,,,,,
52580,,,,,
52581,,,,,
52582,,,,,
52583,,,,,
52584,,,,,
52585,,,,,
52586,,,,,
52587,,,,,
52588,,,,,
52589,,,,,
52590,,,,,
52591,,,,,
52592,,,,,
52593,,,,,
52594,,,,,
52595,,,,,
52596,,,,,
52597,,,,,
52598,,,,,
52599,,,,,
52600,,,,,
52601,,,,,
52602,,,,,
52603,,,,,
52604,,,,,
52605,,,,,
52606,,,,,
52607,,,,,
52608,,,,,
52609,,,,,
52610,,,,,
52611,,,,,
52612,,,,,
52613,,,,,
52614,,,,,
52615,,,,,
52616,,,,,
52617,,,,,
52618,,,,,
52619,,,,,
52620,,,,,
52621,,,,,
52622,,,,,
52623,,,,,
52624,,,,,
52625,,,,,
52626,,,,,
52627,,,,,
52628,,,,,
52629,,,,,
52630,,,,,
52631,,,,,
52632,,,,,
52633,,,,,
52634,,,,,
52635,,,,,
52636,,,,,
52637,,,,,
52638,,,,,
52639,,,,,
52640,,,,,
52641,,,,,
52642,,,,,
52643,,,,,
52644,,,,,
52645,,,,,
52646,,,,,
52647,,,,,
52648,,,,,
52649,,,,,
52650,,,,,
52651,,,,,
52652,,,,,
52653,,,,,
52654,,,,,
52655,,,,,
52656,,,,,
52657,,,,,
52658,,,,,
52659,,,,,
52660,,,,,
52661,,,,,
52662,,,,,
52663,,,,,
52664,,,,,
52665,,,,,
52666,,,,,
52667,,,,,
52668,,,,,
52669,,,,,
52670,,,,,
52671,,,,,
52672,,,,,
52673,,,,,
52674,,,,,
52675,,,,,
52676,,,,,
52677,,,,,
52678,,,,,
52679,,,,,
52680,,,,,
52681,,,,,
52682,,,,,
52683,,,,,
52684,,,,,
52685,,,,,
52686,,,,,
52687,,,,,
52688,,,,,
52689,,,,,
52690,,,,,
52691,,,,,
52692,,,,,
52693,,,,,
52694,,,,,
52695,,,,,
52696,,,,,
52697,,,,,
52698,,,,,
52699,,,,,
52700,,,,,
52701,,,,,
52702,,,,,
52703,,,,,
52704,,,,,
52705,,,,,
52706,,,,,
52707,,,,,
52708,,,,,
52709,,,,,
52710,,,,,
52711,,,,,
52712,,,,,
52713,,,,,
52714,,,,,
52715,,,,,
52716,,,,,
52717,,,,,
52718,,,,,
52719,,,,,
52720,,,,,
52721,,,,,
52722,,,,831929.04,
52723,,,,831929.04,
52724,,,,831929.04,
52725,,,,831929.04,
52726,,,,831929.04,
52727,,,,831929.04,
52728,,,,831929.04,
52729,,,,,
52730,,,,,
52731,,,,,
52732,,,,,
52733,,,,,
52734,,,,,
52735,,,,,
52736,,,,,
52737,,,,,
52738,,,,,
52739,,,,,
52740,,,,,
52741,,,,,
52742,,,,,
52743,,,,,
52744,,,,,
52745,,,,,
52746,,,,,
52747,,,,,
52748,,,,,
52749,,,,,
52750,,,,,
52751,,,,,
52752,,,,,
52753,,,,,
52754,,,,,
52755,,,,,
52756,,,,,
52757,,,,,
52758,,,,,
52759,,,,,
52760,,,,102983.13,
52761,,,,,
52762,,,,,
52763,,,,,
52764,,,,,
52765,,,,,
52766,,,,,
52767,,,,,
52768,,,,,
52769,,,,,
52770,,,,,
52771,,,,,
52772,,,,,
52773,,,,,
52774,,,,,
52775,,,,,
52776,,,,,
52777,,,,,
52778,,,,,
52779,,,,,
52780,,,,,
52781,,,,,
52782,,,,,
52783,,,,,
52784,,,,,
52785,,,,,
52786,,,,,
52787,,,,,
52788,,,,,
52789,,,,,
52790,,,,,
52791,,,,,
52792,,,,,
52793,,,,,
52794,,,,,
52795,,,,,
52796,,,,,
52797,,,,,
52798,,,,,
52799,,,,,
52800,,,,,
52801,,,,,
52802,,,,,
52803,,,,,
52804,,,,,
52805,,,,,
52806,,,,,
52807,,,,,
52808,,,,,
52809,,,,,
52810,,,,,
52811,,,,,
52812,,,,,
52813,,,,,
52814,,,,,
52815,,,,,
52816,,,,,
52817,,,,,
52818,,,,,
52819,,,,,
52820,,,,,
52821,,,,,
52822,,,,,
52823,,,,,
52824,,,,,
52825,,,,,
52826,,,,,
52827,,,,,
52828,,,,,
52829,,,,,
52830,,,,,
52831,,,,,
52832,,,,,
52833,,,,,
52834,,,,,
52835,,,,,
52836,,,,,
52837,,,,,
52838,,,,,
52839,,,,,
52840,,,,,
52841,,,,,
52842,,,,,
52843,,,,,
52844,,,,,
52845,,,,,
52846,,,,,
52847,,,,,
52848,,,,,
52849,,,,,
52850,,,,,
52851,,,,,
52852,,,,,
52853,,,,,
52854,,,,,
52855,,,,,
52856,,,,,
52857,,,,,
52858,,,,,
52859,,,,,
52860,,,,,
52861,,,,,
52862,,,,,
52863,,,,,
52864,,,,,
52865,,,,,
52866,,,,,
52867,,,,,
52868,,,,,
52869,,,,,
52870,,,,,
52871,,,,,
52872,,,,,
52873,,,,,
52874,,,,,
52875,,,,,
52876,,,,,
52877,,,,,
52878,,,,,
52879,,,,,
52880,,,,,
52881,,,,,
52882,,,,,
52883,,,,,
52884,,,,,
52885,,,,,
52886,,,,,
52887,,,,,
52888,,,,,
52889,,,,,
52890,,,,,
52891,,,,,
52892,,,,,
52893,,,,,
52894,,,,,
52895,,,,,
52896,,,,,
52897,,,,,
52898,,,,,
52899,,,,,
52900,,,,,
52901,,,,,
52902,,,,,
52903,,,,,
52904,,,,,
52905,,,,,
52906,,,,,
52907,,,,,
52908,,,,,
52909,,,,,
52910,,,,,
52911,,,,,
52912,,,,,
52913,,,,,
52914,,,,,
52915,,,,,
52916,,,,,
52917,,,,,
52918,,,,,
52919,,,,,
52920,,,,,
52921,,,,,
52922,,,,,
52923,,,,,
52924,,,,,
52925,,,,,
52926,,,,,
52927,,,,,
52928,,,,,
52929,,,,,
52930,,,,,
52931,,,,,
52932,,,,,
52933,,,,,
52934,,,,,
52935,,,,,
52936,,,,,
52937,,,,,
52938,,,,,
52939,,,,,
52940,,,,,
52941,,,,,
52942,,,,,
52943,,,,,
52944,,,,,
52945,,,,,
52946,,,,,
52947,,,,,
52948,,,,52796.11,
52949,,,,52796.11,
52950,,,,52796.11,
52951,,,,52796.11,
52952,,,,52796.11,
52953,,,,52796.11,
52954,,,,52796.11,
52955,,,,52796.11,
52956,,,,,
52957,,,,,
52958,,,,,
52959,,,,235617.01,
52960,,,,235617.01,
52961,,,,235617.01,
52962,,,,235617.01,
52963,,,,235617.01,
52964,,,,235617.01,
